url,title,location,date,ad_id,price_total,ad_text,size,progress_cons,clean_coords,area,price,p_int,a_int,price_m2,p2_int,mylocation
https://www.unegui.mn/adv/9385486_khudaldana/?p=15,Оффис 230м2,"УБ — Хан-Уул, Хан-Уул, Хороо 17",Нийтэлсэн: 2025-06-02 08:17,9385486,2.07 Тэрбум ₮,"ХУД, 17хороо, удирдлагын академид Титан товерт 230мкв оффис талбай худалдана.
|📌Үнэ:1мкв:9,000,000 Нийт:2,070,000,000
▪️10+давхарт
▪️Маш гоё харууцтай
▪️Урагшаа, зүүн харсан
▪️Том заалаараа
▪️2 даацын баганатай
▪️Хуваалт хийн, жижиглэх боломжтой",230 м²,Ашиглалтад орсон,47.8927222013864 106.923521825545,230.0,2070.0,"(1000.0, 5000.0]","(100.0, 400.0]",9.0,"(5.0, 10.0]",Зайсан хойно
https://www.unegui.mn/adv/9359965_tsetserlegt-khureelegiin-khoino-ofis-khudaldana/?p=15,Цэцэрлэгт хүрээлэгийн хойно оффис,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Нийтэлсэн: 2025-06-02 08:06,9359965,485 сая ₮,"🔔Цэцэрлэгт хүрээлэнгийн хойно
Нарлаг өргөө хотхонд 1 давхрын 108мкв оффис талбай худалдана
Үнэ: 485сая",108 м²,Ашиглалтад орсон,47.903294 106.948778,108.0,485.0,"(300.0, 500.0]","(100.0, 400.0]",4.4907407407407405,"(2.0, 5.0]",Цэцэрлэгт хүрээлэн
https://www.unegui.mn/adv/9016360_naturt-offisyn-talbai-khudaldana/?p=15,Натурт оффисын талбай,"УБ — Баянзүрх, Шинэ Монгол сургуулийн ойролцоо",Нийтэлсэн: 2025-06-01 18:06,9016360,900 сая ₮,"13 хороолол Шинэ монгол сургуулийн баруун талд 182мкв оффис, үйлчилгээний талбайг яаралтай худалдана.
▪️1 давхарт, хойшоо урагшаа цонхтой,
▪️Сургалтын төв, өдөр өнжүүлэхийн тохижилттой",182 м²,Ашиглалтад орсон,47.9110564996174 106.938854729251,182.0,900.0,"(500.0, 1000.0]","(100.0, 400.0]",4.945054945054945,"(2.0, 5.0]",13-р хороолол
https://www.unegui.mn/adv/9356699_misheel-siti-d-offis-uilchilgeenii-talbai-khudaldana/?p=15,Мишээл сити-д оффисын талбай 87.1мкв,"УБ — Хан-Уул, Хан-Уул, Хороо 2",Нийтэлсэн: 2025-06-01 16:56,9356699,"6.6 сая ₮
үнэ тохирно","ХУД 2-р хороо Misheel city-д оффис талбай худалдана.
📍Байршил: ХУД 2-р хороо Мишээл худалдааны төвийн зүүн урд
🛑 2024 оны 12-р сард ашиглалтанд орсон
✅ Хэмжээ: М1 87.1 м.кв | 15 давхарт |
💰 Нийт Үнэ: 574,860,000
💰 М.кв үнэ: 6,600,000₮
✅ Төлбөрийн нөхцөл:
✔️ Бэлэн болон банкны зээлээр худалдан авах боломжтой
✔️ 15% Бартер сонсоно
✔️ Банкны зээл шийдэж өгөх боломжтой
✅ Нэмэлт мэдээлэл
📌 Төмөр бетон цутгамал карказ
📌 3.4 м өндөр таазтай
📌 1-3 давхарт бүх төрлийн үйлчилгээ
📌 Туул гол руу харсан цэлгэр том цонхтой
📌 Төвийн шугамд бүрэн холбогдсон;",87 м²,Ашиглалтад орсон,47.893878 106.887541,87.0,6.6,"(-inf, 15.0]","(50.0, 100.0]",6.6,"(5.0, 10.0]",19-р хороолол
https://www.unegui.mn/adv/8372257_gem-castle-offis-khudaldana/?p=15,Gem castle оффис,"УБ — Сүхбаатар, Сүхбаатар, Хороо 6",Нийтэлсэн: 2025-06-01 08:53,8372257,500 сая ₮,"Gem castle оффис худалдана. 50м2.
Хотын төвд Сүхбаатарын талбайгаас ердөө 500м-т орших Gem castle-д тохилог оффис худалдана.
🟢Орчин үеийн хэв маягийг агуулсан шилэн фасадтай, дэлхийн чанартай брэндүүдээр тоноглосон, интерьер дизайны шинэлэг шийдэлтэй.
🟢Тус оффис нь 2024 оны 9-р сард ашиглалтанд орно.
🟢Давхар бүрд таны тав тухыг хангах цайны өрөө болон амралтын өрөөнүүдтэй.
🟢Дараах чиглэлүүдээр ашиглах боломжтой.
-Оффис
-Гоо сайхны үйлчилгээ эмнэлэг
-Сургалтын төв
болон бусад.",50 м² м²,Ашиглалтад ороогүй,47.925535 106.917694,50.0,500.0,"(300.0, 500.0]","(20.0, 50.0]",10.0,"(5.0, 10.0]",МУИС
https://www.unegui.mn/adv/8743155_paradise-plaza-d-100m2-offis-khudaldana/?p=15,Paradise plaza-д 100м2 оффис,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Нийтэлсэн: 2025-06-01 08:48,8743155,5.9 сая ₮,"Paradise plaza-д 100м.кв оффисын талбай худалдана.
▪️16/9 давхарт
▪️Хойшоо харсан цонхтой
▪️Дуу тусгаарлалтын хана хаалгатай
▪️Таазны өндөр 4.1м
▪️Гэрчилгээ бэлэн
Байршил: БЗД 26-р хороо БаянМонгол хотхоны чанх урд зам дагуу.",100 м² м²,Ашиглалтад орсон,47.903294 106.948778,100.0,5.9,"(-inf, 15.0]","(50.0, 100.0]",5.9,"(5.0, 10.0]",Цэцэрлэгт хүрээлэн
https://www.unegui.mn/adv/9234021_khud-udirdlagyn-akadem-titan-tower-titan-tauert-offis-talbai-khudaldana/?p=15,"Худ, удирдлагын академ titan tower/ титан тауэрт оффис талбай","УБ — Хан-Уул, Удирдлагын Академи",Нийтэлсэн: 2025-05-31 20:50,9234021,"9.9 сая ₮
үнэ тохирно","Titan tower/ Титан Тауэр ХУД Удирдлагын академийн баруун талд шинээр ашиглалтанд орж байгаа
- Дээргүүр давхарт
- Урагшаа харсан цонхтой
- Зам дагуу
- Оффис, бусад үйлчилгээ явуулах боломжтой
Төлбөрийн нөхцөл: Уян хатан нөхцөлтэй
2025 оны 2 улиралд ашиглалтанд орно.",61 м²,Ашиглалтад ороогүй,47.897313 106.91261,61.0,9.9,"(-inf, 15.0]","(50.0, 100.0]",9.9,"(5.0, 10.0]",Зайсан хойно
https://www.unegui.mn/adv/9234064_khud-udirdlagyn-akadem-titan-tower-titan-tauert-offis-khudaldana/?p=15,Худ Удирдлагын академи Титан тауэрт 75м2 оффис,"УБ — Хан-Уул, Удирдлагын Академи",Нийтэлсэн: 2025-05-31 20:49,9234064,"9.9 сая ₮
үнэ тохирно","Titan tower/ Титан Тауэр
ХУД Удирдлагын академийн баруун талд шинээр ашиглалтанд орж байгаа
- Дээргүүр давхарт
- Урагшаа харсан цонхтой
- Зам дагуу
- Оффис, бусад үйлчилгээ явуулах боломжтой
Төлбөрийн нөхцөл: Уян хатан нөхцөлтэй
2025 оны 2 улиралд ашиглалтанд орно.",75 м²,Ашиглалтад ороогүй,47.897313 106.91261,75.0,9.9,"(-inf, 15.0]","(50.0, 100.0]",9.9,"(5.0, 10.0]",Зайсан хойно
https://www.unegui.mn/adv/9244070_tasgan-tover-t-offisyn-talbai-khudaldana/?p=15,Тасган товер-т оффисын 48.41мк талбай,"УБ — Чингэлтэй, Чингэлтэй, Хороо 5",Нийтэлсэн: 2025-05-31 15:31,9244070,"324.35 сая ₮
үнэ тохирно","Тасган товер-т 48.41 мкв оффисын талбай худалдана.
-Байрлал сайтай
- Замруугаа буюу зүүн харууцтай
-Өрөөндөө ариун цэврийн өрөөтэй
-Кофены булантай
📌Бартер сонсоно:
Спорт загварын LX600/300 автомашинууд сонсоно.
Нэг давхрын үйлчилгээний төв сонирхоно зөрүү өгөх боломжтой.",48 м²,Ашиглалтад орсон,47.92397 106.902687,48.0,324.35,"(300.0, 500.0]","(20.0, 50.0]",6.757291666666667,"(5.0, 10.0]",5-р сургууль
https://www.unegui.mn/adv/9401310_hotiin-tuvd-shine-100aild-uilchilgeenii-tuvd-hymd-office-zarna/?p=15,Hotiin tuvd shine 100aild uilchilgeenii tuvd office,"УБ — Баянзүрх, Баянзүрх, Хороо 29",Нийтэлсэн: 2025-05-31 15:06,9401310,"4 сая ₮
үнэ тохирно",Hotiin tuvs hymd office zarna. Gerchilgee belen. Dotroo niitiin ezemshliin avto zogsooltoi. Zasvar hiisen.,32 м²,Ашиглалтад орсон,47.94938 106.930245,32.0,4.0,"(-inf, 15.0]","(20.0, 50.0]",4.0,"(2.0, 5.0]",Улаанхуаран
https://www.unegui.mn/adv/9346795_ub-tower-d-72mkv-offis-khudaldana/?p=15,Ub tower-д 72мкв оффис,"УБ — Баянзүрх, Натур худалдааны төв",Нийтэлсэн: 2025-05-31 12:29,9346795,520 сая ₮,"🌱Натур , UB TOWER-т 71.57мкв оффис худалдана.
-16/5 давхарт
-Хойш харсан цонхтой
-2 өрөө, 1 заал, галтогооны хэсэгтэй
-3 цахилгаан шаттай
-Давхартаа ариун цэврийн өрөөтэй
-Гадаа зогсоолтой
Үнэ: ₮520сая
📍Байршил : БЗД 25-р хороо,Натурын зам MPM Building-н урд талд зам дагуу",72 м²,Ашиглалтад орсон,47.9127146482016 106.93379250635,72.0,520.0,"(500.0, 1000.0]","(50.0, 100.0]",7.222222222222222,"(5.0, 10.0]",13-р хороолол
https://www.unegui.mn/adv/9264486_bzd-ornokh-khoroolold-1-davkharyn-ofiss-bolgokh-bolomzhtoi/?p=16,Бзд өрнөх хороололд 1 давхрын оффис,"УБ — Баянзүрх, Нохойтой хөшөө",Нийтэлсэн: 2025-05-31 08:02,9264486,"195.2 сая ₮
үнэ тохирно","100 % автомашины бартер сонсоно
Гадагшаа хаалгатай
48.8 мкв
Хойшоо харууцтай
Гэрчилгээ бэлэн",49 м²,Ашиглалтад орсон,47.9121106637079 106.963992626823,49.0,195.2,"(100.0, 200.0]","(20.0, 50.0]",3.983673469387755,"(2.0, 5.0]",Чулуун овоо
https://www.unegui.mn/adv/9169356_tasgan-tower-zhizhig-offis-khiamd-khudaldana/?p=16,Tasgan tower оффис,"УБ — Чингэлтэй, Чингэлтэй, Хороо 5",Нийтэлсэн: 2025-05-30 16:44,9169356,170 сая ₮,"TASGAN TOWER BUSINESS CENTER
Оффис үйлчилгээний талбайнууд худалдана.
✅400 оффис үйлчилгээ цогцолсон Бизнес Тауэр
✅А бүсэд Хотын төвөөс 2 мкв зайд байрлалтай
✅Төв зам дагуу
✅100% бүрэн цутгамал хийцлэлтэй
✅Бүх оффис дотроо ариун цэврийн өрөө гал тогооны хэсэг шийдэж өгсөн.
✅2.8 м өндөр таазтай
📣Оффис талбайн сонголт:
- 33.44мкв баруун харсан.
✅Зөвхөн бэлнээр хямд
✅Тун удахгүй комисс орно.
✅Тансаг зэрэглэлийн Ресторанаар караокегээр ашиглах боломжтой талбай
-Таазны өндөр 3.8м цэлгэр том цонхтой
сонголтууд байна.",33 м²,Ашиглалтад ороогүй,47.92397 106.902687,33.0,170.0,"(100.0, 200.0]","(20.0, 50.0]",5.151515151515151,"(5.0, 10.0]",5-р сургууль
https://www.unegui.mn/adv/9347461_han-uul-15r-horoo-ceo-office-buti-townii-baruun-tald-office-talbai-hudaldana/?p=16,Han-uul 15r horoo ceo office buti townii baruun tald office talbai 50m2,"УБ — Хан-Уул, Хан-Уул, Хороо 15",Нийтэлсэн: 2025-05-30 15:57,9347461,7.2 сая ₮,"❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥Ceo officed ❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥
Han-Uul 15r horoo Ceo office Buti townii baruun tald office uilchilgeenii talbai hudaldana.
49,61m2 talbaitai mash taatai bairshild hymd hudaldana.
Gerchilgee belen
2 dawhart
baruun bolon hoishoo haruutstai",50 м² м²,Ашиглалтад орсон,47.900294 106.917729,50.0,7.2,"(-inf, 15.0]","(20.0, 50.0]",7.2,"(5.0, 10.0]",Зайсан хойно
https://www.unegui.mn/adv/8735901_iaarmagt-khotyn-zakhirgaany-urd-65mkv-100mkv-offis-khudaldana/?p=16,Яармагт хотын захиргааны урд 65мкв оффис,"УБ — Хан-Уул, Яармаг",Нийтэлсэн: 2025-05-30 14:54,8735901,"553 сая ₮
585 сая ₮ үнэ тохирно","Яармаг Хотын захиргааны урд Сумо Тауэрт
Оффис үйлчилгээний талбай худалдана
100,75 м.кв, 65 м.кв
4 давхарт
Зүүн харсан цонхтой
Ашиглалтанд орсон
Дотор засал саарлаараа
Нийлүүлээд авах боломжтой
М.кв үнэ 8,5сая₮
Төлбөрийн нөхцөл сонсоно",65 м²,Ашиглалтад орсон,47.872371 106.814446,65.0,553.0,"(500.0, 1000.0]","(50.0, 100.0]",8.507692307692308,"(5.0, 10.0]",Яармаг
https://www.unegui.mn/adv/9305137_misheel-ekspo-misheel-siti-m3-taurt-offis/?p=16,Мишээл экспо мишээл сити 𝐌𝟑 таурт 88 мкв оффис,"УБ — Хан-Уул, Мишээл",Нийтэлсэн: 2025-05-30 14:28,9305137,573.17 сая ₮,"Мишээл экспогийн Мишээл сити 𝐌𝟑 таурт оффис худалдана.
Байршил: ХУД, 𝟐𝟎-р хороо
✅ 𝟖𝟖.𝟏𝟖 мкв
✅ М𝟑 таурт
✅ 𝟏𝟎 давхарт
Зүүн харсан цонхтой. Хотыг бүхэлд нь тольдох боломжтой
Ашиглалтанд орсон. Гэрчилгээ бэлэн. Банкны зээлээр авах боломжтой.
ҮХХийн үнэ : мкв-ийн үнэ 𝟔,𝟓𝟎𝟎,𝟎𝟎𝟎₮ | нөат орсон| Нийт үнэ",88 м²,Ашиглалтад орсон,47.891921 106.887409,88.0,573.17,"(500.0, 1000.0]","(50.0, 100.0]",6.513295454545454,"(5.0, 10.0]",Мишээл
https://www.unegui.mn/adv/9223348_regis-place-offis-oron-suuts-khudaldana/?p=16,"Regis place оффис, орон сууц","УБ — Хан-Уул, 120 мянгат",Нийтэлсэн: 2025-05-30 14:28,9223348,3 Тэрбум ₮,"📍REGIS PLACE-д📍300 мкв оффис болон орон сууцаар ашиглах боломжтой талбай худалдана.
✅Үнэ: Мкв-10.000.000₮
✅Баруун, урагш харсан маш гоё харууцтай 10+ давхарт
✅Газар доорхи гурван давхар авто зогсоолтой
✅Цахилгаан машин цэнэглэгч
✅Нисдэг тэрэг буух талбайтай
✅Бельги улсад үйлдвэрлэгдсэн хэт ягаан туяанаас хамгаалсан 𝟑 давхар шилэн фассад
Худалдаа үйлчилгээ болон оффис , орон сууц хосолсон, Олон улсын стандартын дагуу баригдсан 𝐥𝐮𝐱𝐮𝐫𝐲 зэрэглэлийн барилга юм.
‼️Хамгийн үнэтэй байрлал,зэрэглэлд‼️",300 м² м²,Ашиглалтад орсон,47.901399 106.910038,300.0,3000.0,"(1000.0, 5000.0]","(100.0, 400.0]",10.0,"(5.0, 10.0]",120 мянгат
https://www.unegui.mn/adv/9362470_ceo-office-t-124-6mkv-offis-talbai-khudaldana/?p=16,"Ceo office-т 124,6мкв оффис талбай","УБ — Хан-Уул, Хан-Уул, Хороо 15",Нийтэлсэн: 2025-05-30 14:11,9362470,747.6 сая ₮,"📍худ-15 хороо, ceo office-т 𝟏𝟐𝟒.𝟔мкв оффис талбай худалдана
үнэ: 𝟕𝟒𝟕.𝟔𝟎𝟎.𝟎𝟎𝟎₮
𝟒 давхарт
𝟒 өрөө
Банкны зээлээр авах боломжтой",124 м²,Ашиглалтад орсон,47.900294 106.917729,124.0,747.6,"(500.0, 1000.0]","(100.0, 400.0]",6.029032258064516,"(5.0, 10.0]",Зайсан хойно
https://www.unegui.mn/adv/9398592_shine-mongol-surguuliin-baruun-tald-182mkv-offis-uilchilgeenii-talbai-khudaldana/?p=16,Шинэ монгол сургуулийн баруун талд оффис 182мк талбай,"УБ — Баянзүрх, Шинэ Монгол сургуулийн ойролцоо",Нийтэлсэн: 2025-05-30 13:35,9398592,880 сая ₮,"🏢13 хороолол Шинэ монгол сургуулийн баруун талд 182мкв оффис, үйлчилгээний талбай #ХУДАЛДАНА
▪️1 давхарт, хойшоо урагшаа харууцтай. Агаар сэлгэлт маш сайн
▪️Оффис, Цэцэрлэг сургалтын төв, өдөр өнжүүлэх бүхий л чиглэлээр ашиглах боломжтой
▪️Шинэ Монгол, Оюунлаг, Шинэ үе, Төгс дэлгэрэх сургуулиудтай ойр
▪️Төвийн шугаманд холбогдсон
▪️380 V цахилгаантай
▪️Шалны халаалттай
▪️Тохижилттой. Суурилуулсан тавилгууд үлдэнэ
Худалдах үнэ: 880 сая₮",182 м²,Ашиглалтад орсон,47.9110564996174 106.938854729251,182.0,880.0,"(500.0, 1000.0]","(100.0, 400.0]",4.835164835164835,"(2.0, 5.0]",13-р хороолол
https://www.unegui.mn/adv/9266134_metro-moll-n-ard-bairlakh-metro-biznes-offist-36-6m2-offis-khudaldana/?p=16,"Метро молл-н ард байрлах метро бизнес оффист 36,6м2 оффис","УБ — Сүхбаатар, Метро Молл",Нийтэлсэн: 2025-05-30 13:06,9266134,"198 сая ₮
үнэ тохирно","Мэдээлэл:❗️
▪️Хотын ААА зэрэглэлийн бүс үнэ цэн улам өсөхүйц байршил.
▪️12/6 давхарт
▪️36,6 мкв хэмжээтэй
▪️Зүүн харсан цонхтой
▪️Урд хойно 2 лифттэй
▪️Гэрчилгээ бэлэн
▪️Бүрэн тавилгын хамт яаралтай худалдана.",37 м²,Ашиглалтад орсон,47.9264199716145 106.915377110215,37.0,198.0,"(100.0, 200.0]","(20.0, 50.0]",5.351351351351352,"(5.0, 10.0]",Дөлгөөн нуур
https://www.unegui.mn/adv/9398441_khud-17khoroo-udirdlagyn-akademid-titan-tovert-230mkv-offis-talbai-khudaldana/?p=16,"Худ, 17хороо, удирдлагын академид титан товерт 230мкв оффис талбай","УБ — Хан-Уул, Хан-Уул, Хороо 17",Нийтэлсэн: 2025-05-30 12:47,9398441,2.07 Тэрбум ₮,"📍ХУД, 17хороо, удирдлагын академид Титан товерт 230мкв оффис талбай худалдана.
|📌Үнэ:1мкв:9,000,000 Нийт:2,070,000,000
▪️10+давхарт
▪️Маш гоё харууцтай
▪️Урагшаа, зүүн харсан
▪️Том заалаараа
▪️2 даацын баганатай
▪️Хуваалт хийн, жижиглэх боломжтой
▪️Бартер сонсоно
▪️Нөат өгнө",230 м²,Ашиглалтад орсон,47.8927222013864 106.923521825545,230.0,2070.0,"(1000.0, 5000.0]","(100.0, 400.0]",9.0,"(5.0, 10.0]",Зайсан хойно
https://www.unegui.mn/adv/9039425_udardlagyn-akademyn-baruun-tald-titan-towert-t-offis-talbai-zarna/?p=16,Удирдлагын академийн баруун талд тitan towert -т оффис талбай,"УБ — Хан-Уул, Хан-Уул, Хороо 15",Нийтэлсэн: 2025-05-30 12:36,9039425,"8.9 сая ₮
9.9 сая ₮ үнэ тохирно","Удирдлагын академын баруун талд ашиглалтанд орж байгаа 16 давхар оффис талбай худалдана,",60 м² м²,Ашиглалтад ороогүй,47.900294 106.917729,60.0,8.9,"(-inf, 15.0]","(50.0, 100.0]",8.9,"(5.0, 10.0]",Зайсан хойно
https://www.unegui.mn/adv/8253627_iaarmag-sydney-tower-t-offis-bolon-uilchilgeenii-talbai-zarna/?p=16,Яармаг sydney tower-т оффис болон үйлчилгээний талбай,"УБ — Хан-Уул, Яармаг",Нийтэлсэн: 2025-05-30 12:36,8253627,4.5 сая ₮,"🔥HOT DEAL🔥
📍Яармаг SYDNEY TOWER-т оффис болон үйлчилгээний талбай зарна.",105 м²,Ашиглалтад орсон,47.872371 106.814446,105.0,4.5,"(-inf, 15.0]","(100.0, 400.0]",4.5,"(2.0, 5.0]",Яармаг
https://www.unegui.mn/adv/9398378_peace-mall-office-d-87-07-m2-offis-2-dulaan-zogsoolyn-khamt-khudaldana/?p=16,Peace mall office-д 87.07 м2 оффис 2 дулаан зогсоолын хамт,"УБ — Чингэлтэй, 50 мянгат",Нийтэлсэн: 2025-05-30 12:30,9398378,800 сая ₮,Peace mall Office-д 87.07 м2 оффис 2 дулаан зогсоолын хамт худалдана.,87 м²,Ашиглалтад орсон,47.919584 106.86488,87.0,800.0,"(500.0, 1000.0]","(50.0, 100.0]",9.195402298850574,"(5.0, 10.0]","40, 50 мянгат"
https://www.unegui.mn/adv/9191009_khotyn-tov-103-n-khoino-lux-center-t-89-1-kv-m-talbai-khudaldana/?p=16,"Хотын төв, 103-н хойно lux center-т 89.1 кв.м талбай","УБ — Сүхбаатар, Сүхбаатар, Хороо 1",Нийтэлсэн: 2025-05-30 12:23,9191009,620 сая ₮,"🏢Хотын төв, 103-н хойно Lux Center-т 89.1 кв.м талбай худалдана.
💰 Нийт үнэ: 620 сая ₮;
💵 М.кв үнэ: 6,9 сая ₮;
Төлбөрийн нөхцөл:
✔️ Бэлэн төлөлтөд үнэ ярилцана.
✔️ Банкны зээлээр худалдан авах боломжтой;
🔹15 | 8+ давхарт | 116.82 м.кв
🔹Цонхны байрлал: Зүүн болон урагшаа;
🔹Засвар хийх шаардлагагүй;
🔹Маш цэвэрхэн, нүүж ороход бэлэн;",89 м²,Ашиглалтад орсон,47.912432 106.921754,89.0,620.0,"(500.0, 1000.0]","(50.0, 100.0]",6.966292134831461,"(5.0, 10.0]",Талбай
https://www.unegui.mn/adv/9398259_udirdlagyn-akademi-titan-tower-t-230mkv-offis-talbai-khudaldana/?p=16,Удирдлагын академи titan tower-т оффис 230мк талбай,"УБ — Хан-Уул, Хан-Уул, Хороо 17",Нийтэлсэн: 2025-05-30 11:51,9398259,2.07 Тэрбум ₮,"Худ, 17 хороо, удирдлагын академид титан тауэт 230мкв оффис талбай худалдана.
📌үнэ: 1мкв:9,000,000 нийт: 2,070,000,000
▪️10+давхарт
▪️маш гоё харууцтай
▪️урагшаа, зүүн харсан
▪️том заалаараа
▪️2 даацын баганатай
▪️хуваалт хийн, жижиглэх боломжтой
▪️бартер сонсоно
▪️нөат өгнө",230 м²,Ашиглалтад орсон,47.8927222013864 106.923521825545,230.0,2070.0,"(1000.0, 5000.0]","(100.0, 400.0]",9.0,"(5.0, 10.0]",Зайсан хойно
https://www.unegui.mn/adv/9190173_river-castle-d-5-davkhryn-200-8mkv-offis-talbai/?p=16,River castle-д 5 давхрын 200.8мкв оффис талбай,"УБ — Сүхбаатар, Сүхбаатар, Хороо 8",Нийтэлсэн: 2025-05-30 11:27,9190173,1.06 Тэрбум ₮,"2025 оны 2 улиралд ашиглалтанд орно
RIVER CASTLE: ХОТЫН А БҮСЭД ТАНЫ БИЗНЕСИЙН ШИНЭ ОРОН ЗАЙ
Эрхэм бизнес эрхлэгч танд оффис болон худалдаа үйлчилгээний зориулалтаар давхрын сонголттой талбайг төлбөрийн уян хатан нөхцлөөр тус тус худалдахаар санал болгож байна
5давхарт байрлах оффис үйлчилгээний зориулалтаар
-200.8мкв
Байрлал: СБД, 8-р хороо Чингис хаан зочид буудлын баруун талд",201 м²,Ашиглалтад ороогүй,47.921494 106.92484,201.0,1060.0,"(1000.0, 5000.0]","(100.0, 400.0]",5.27363184079602,"(5.0, 10.0]",11-р хороолол
https://www.unegui.mn/adv/8713221_khos-dal-toviin-6-7-davkhart-offisyn-zoriulalltai-talbai/?p=16,Худ хос даль төвийн 7 давхарт оффисын зориулаллтай талбай,"УБ — Хан-Уул, Хан-Уул, Хороо 15",Нийтэлсэн: 2025-05-30 11:01,8713221,"4.5 сая ₮
4.9 сая ₮ үнэ тохирно","💎 хан-уул дүүргийн 3-р хороо, алтай хотхоны урд талд, хос даль төвийн 6 давхарт 114м.кв оффисийн талбай худалдана.
💎 100% бүрэн цутгамал бетон хийцлэл шилэн, партешн пассат,
Зам дагуу
Автомашины зогсоол сайтай
Наран талдаа цонхтой харууц сайн
2024 оны 4-р сард ашиглалтад орсон
💎 урьдчилгаа 30 хувь төлөөд банкны жилийн 12-13 хувийн хүүтэй 7-15 жилийн хугацаатай зээлд хамрагдах,
💎 урьдчилгаа төлөөд богино хугацаанд хэсэгчлэн төлөх,
💎 бартер сонсоно.
Худалдах үнэ: үнэ 4.5 сая төгрөг
💎хөрөнгөтэй холбоотой дэлгэрэнгүй мэдээллийг зөвхөн утсаар холбогдож авна уу.",76 м²,Ашиглалтад орсон,47.900294 106.917729,76.0,4.5,"(-inf, 15.0]","(50.0, 100.0]",4.5,"(2.0, 5.0]",Зайсан хойно
https://www.unegui.mn/adv/9395763_narny-zamd-bairlakh-iunion-biulding-150-69-m2-offisyn-talbai-khudaldana/?p=16,Сбд Нарны замд байрлах юнион бюлдинг 150.69 м2 оффисын талбай,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1",Нийтэлсэн: 2025-05-30 10:55,9395763,585 сая ₮,"🔥 ҮНЭ БУУЛАА
📍Нарны замд байрлах ''ЮНИОН БЮЛДИНГ'' 150.69 м2 оффисын талбай худалдана.
Үнэ: 3.9 сая / м кв Нийт 585 сая
/ Бэлэн /
- Зүүн урагшаа харсан том цонхнуудтай,
- Уулзалтын болон оффис өрөө, том өрөө заал + Цайны өрөө
- Дотроо 00-той",150 м² м²,Ашиглалтад орсон,47.912432 106.921754,150.0,585.0,"(500.0, 1000.0]","(100.0, 400.0]",3.9,"(2.0, 5.0]",Талбай
https://www.unegui.mn/adv/9199173_belmonte-tauer-t-offisyn-talbai-khudaldana/?p=16,Белмонте тауэр-т оффисын талбай,"УБ — Хан-Уул, Яармаг",Нийтэлсэн: 2025-05-30 09:29,9199173,"545.72 сая ₮
584.7 сая ₮ үнэ тохирно","💯 ХУД, 𝟐𝟒-р хороо, тансаг зэрэглэлийн Белмонте тауэрт Оффис үйлчилгээний талбай худалдана. 💯
☘️Төв зам дагуу
☘️Хотоо бүрэн тольдох харууц
☘️Шалнаас тааз хүртэлх цонх
☘️Нийтийн тээвэр, үйлчилгээний төвүүдийн яг хажууд
☘️Эрэлт өндөр байршил
☘️Мкв-𝟕𝟕.𝟗𝟔
☘️16/6 давхарт
☘️Үнэ-мкв 6.800.000
☘️Нийт үнэ-530.128.000
☘️Үнэ тохирох боломжтой 💯
☘️бартер сонсоно",78 м²,Ашиглалтад орсон,47.872371 106.814446,78.0,545.72,"(500.0, 1000.0]","(50.0, 100.0]",6.996410256410257,"(5.0, 10.0]",Яармаг
https://www.unegui.mn/adv/8496737_sumber-towert-72m2-office-talbai-khudaldana/?p=16,Sumber towert office 72mк талбай,"УБ — Хан-Уул, Нэхмэлийн шар",Нийтэлсэн: 2025-05-30 09:21,8496737,410 сая ₮,"Хан-Уул дүүрэг, 20-р хороо
Хан-Уул тауэрын чанх зүүн талд байрлах Sumber TOWER т засвараа хийгээд ороход бэлэн 72м2 оффис талбай худалдана.
Оффис центр, Орон сууц, Худалдаа үйлчилгээ нэг дор төвлөрсөн
Шилэн фасад, Европ сатандартын барилгын материалаар сүндэрлэн босож буй шинэ бүтээн байгуулалт бүхий цогцолбор юм.",72 м²,Ашиглалтад орсон,47.899142 106.899631,72.0,410.0,"(300.0, 500.0]","(50.0, 100.0]",5.694444444444445,"(5.0, 10.0]",19-р хороолол
https://www.unegui.mn/adv/9342917_iaarmagt-iaarmag-tauert-100mkv-offis-khudaldana-mashiny-bartert-sonsono/?p=16,Яармагийн Яармаг тауэрт 100 мкв оффис,"УБ — Хан-Уул, Яармаг",Нийтэлсэн: 2025-05-30 08:25,9342917,5 сая ₮,"Яармагт Яармаг тауэрт 100 мкв оффис худалдана. 70-80% машины бартер сонсоно
2-р давхарт, гэрчилгээ нэр дээр нь гаргаад өгнө
мкв-5,000,000₮ нийт 500,000,000₮",100 м² м²,Ашиглалтад орсон,47.872371 106.814446,100.0,5.0,"(-inf, 15.0]","(50.0, 100.0]",5.0,"(2.0, 5.0]",Яармаг
