page_number,ad_number,url,title,location,date,id,price,ad_text,phone,Талбай:,Төлбөрийн нөхцөл:,Барилгын явц:,clean_coords
1,48,https://www.unegui.mn/adv/9321412_himchan-center-t-offis-uilchilgeenii-zoriulalttai-talbai-khudaldana/,"𝐇𝐢𝐦𝐜𝐡𝐚𝐧 𝐂𝐞𝐧𝐭𝐞𝐫-т оффис, үйлчилгээний зориулалттай талбай","УБ — Баянзүрх, Олимп хотхон",Нийтэлсэн: Өнөөдөр 16:11,9321412,"487 сая ₮
үнэ тохирно","𝐇𝐢𝐦𝐜𝐡𝐚𝐧 𝐂𝐞𝐧𝐭𝐞𝐫-т оффис, үйлчилгээний зориулалттай талбай худалдана.
📍бзд 26-р хороо, сүмбэр орд хотхоны замын эсрэг талд.
9/8 давхарт | 67.27 мкв | оффис, үйлчилгээний талбай
1мкв үнэ: 7.500.000₮
Нийт үнэ: 504.525.000₮
Төлбөрийн нөхцөл:
✔️бэлэн /бэлэн төлөлтөнд ярилцана/
✔️банкны зээлээр авах боломжтой.
Нэмэлт мэдээлэл:
✔️төв зам дагуу
✔️гарц, орц сайтай
✔️цутгамал бетонон караказ, шилэн фасадтай
✔️том өргөн лифттэй
✔️хүн амын төвлөрөл ихтэй орчинд, 35.000 хэрэглэгчтэй.
✔️гэрчилгээ гарахад бэлэн.",N/A,67 м²,Банкны зээлээр авах боломжтой,Ашиглалтад орсон,47.903956 106.935637
1,49,https://www.unegui.mn/adv/9413923_120-regis-place-offis-talbai-khudaldana/,120 regis place оффис талбай,"УБ — Хан-Уул, 120 мянгат",Нийтэлсэн: Өнөөдөр 16:01,9413923,"1.72 Тэрбум ₮
үнэ тохирно","ХУД, 15 хороо, Regis place тансаг зэрэглэлийн 4 өрөө дуплекс орон сууц төлбөрийн уян хатан нөхцөлөөр худалдана
Мкв үнэ 𝟗𝟖𝟎𝟎.𝟎𝟎𝟎 / нийт үнэ 𝟏.𝟕𝟐𝟒.𝟔𝟎𝟎.𝟎𝟎𝟎
Богино хугацааны хувь лизинг, банкны хөнгөлөлттэй зээлийн нөхцөлтэй
▪️𝟏𝟕𝟕.𝟑𝟓 мкв дуплекс
▪️17 давхарт
▪️Баруун харсан цонхтой
▪️оффисын чиглэлээр ашиглаж байсан",N/A,177 м²,Хувь лизингээр авах боломжтой,Ашиглалтад орсон,47.901399 106.910038
1,50,https://www.unegui.mn/adv/9432402_ikh-naiman-sharga-tovd-128mk-offis/,Их найман шарга төвд 128мк оффис,"УБ — Чингэлтэй, Бөмбөгөр",Нийтэлсэн: Өнөөдөр 15:43,9432402,495 сая ₮,"ЧД, Их 8 шарга төвд оффис, үйлчилгээний талбай худалдана
💰 Үнэ: 3,870,000₮ / 495,000,000₮
▫️ 128 мкв | 3 давхар | Урагшаа & Зүүн харсан
▫️ Байршилтай сайтай, зам дагуу
▫️ Бүх үйлчилгээнд ойр",N/A,128 м²,Банкны зээлээр авах боломжтой,Ашиглалтад орсон,47.9200227921746 106.899786654562
1,51,https://www.unegui.mn/adv/9479364_zuun-4-zam-offis/,Зүүн 4 зам оффис,"УБ — Баянзүрх, 13-р хороолол",Нийтэлсэн: Өнөөдөр 15:27,9479364,"2.5 Тэрбум ₮
үнэ тохирно","🌱Зүүн 𝟒 зам “𝐎𝐋𝐃 𝐂𝐈𝐓𝐘 𝐓𝐎𝐖𝐄𝐑” -д 𝟑𝟐𝟎 мкв давхар бүтнээрээ #оффисын_талбай #худалдана.
| 📌Үнэ Мкв 𝟕,𝟖𝟎𝟎,𝟎𝟎𝟎₮ | 𝟐,𝟒𝟗𝟔,𝟎𝟎𝟎,𝟎𝟎𝟎₮
📌Төлбөрийн нөхцөл:Бэлэн, банк, бартер
📌Бартер сонсоно
▪️𝟏𝟏/𝟖 Давхарт
▪️Урагшаа, хойшоо, зүүн ,Баруун харагдацтай
▪️𝟐-𝟑 Хувааж авах боломжтой
▪️Дотроо 𝟕-𝟖 хуваалттай , хуваалтуудыг аваад цэлгэр том залаар нь мөн ашиглах боломжтой",N/A,320 м²,Бартераар зарах боломжтой,Ашиглалтад орсон,47.913249 106.938278
1,52,https://www.unegui.mn/adv/9415371_iaarmagt-bairlaltai-iazguurtan-tower-t-offis-zarna/,Яармагт байрлалтай язгууртан tower-т оффис,"УБ — Хан-Уул, Яармаг",Нийтэлсэн: Өнөөдөр 15:13,9415371,8 сая ₮,Интерьер засал хийгдсэн. 7-р давхарт. Үндсэн үнэ 1 мкв 11 саяас хямдраад 1 мкв 8 сая төгрөгөөр худалдаална.,N/A,200 м² м²,Бэлэн төлөлтөөр зарах боломжтой,Ашиглалтад орсон,47.872371 106.814446
1,53,https://www.unegui.mn/adv/9479255_khotyn-tovd-offis-zarna/,Хотын төвд оффис,"УБ — Чингэлтэй, 50 мянгат",Нийтэлсэн: Өнөөдөр 15:07,9479255,"380 сая ₮
үнэ тохирно",Хотын төвд Peacemall худалдааны төвийн оффист 45м2 маш цэвэрхэн 2 болгож тохижуулсан өрөө зарна,N/A,45 м²,Бэлэн төлөлтөөр зарах боломжтой,Ашиглалтад орсон,47.919584 106.86488
1,54,https://www.unegui.mn/adv/8920708_khurd-khoroolold-davkhar-bukheldee-194mkv-uilchilgeenii-talbai/,Хурд хороололд давхар бүхэлдээ 194мкв оффис үйлчилгээний талбай,"УБ — Хан-Уул, Хурд",Нийтэлсэн: Өнөөдөр 14:40,8920708,"900 сая ₮
үнэ тохирно","Хан-уул дүүрэг, 15-р хороо,
Рапид харш хотхонд байрлалтай
☑️5 давхар байрны 5 давхарт байрлах
Оффис, орон сууц, хувийн эмнэлэг болон үйлчилгээгээр ашиглаж болох 194м2 талбай худалдана
☑️Өмнө гадны гэр бүл пентхаус/ орон сууцаар амьдарч байсан, оффисын зориулалтаар гэрчилгээтэй!
📌1- Цэлгэр том өрөө
Гал тогооны хэсэг байгалийн марбли чулуугаар тохижуулсан
Хойшоо харсан шалнаас тааз хүрсэн цонхтой
Цонх нано хуулгатай учир гаднаасаа харагдахгүй
1 ариун цэврийн өрөө
1 агуулахын өрөө
📌2- дахь өрөө нь:
1 том өрөө
1 ариун цэврийн өрөө
1 агуулах/ хувцасны өрөө
📍Гадаанаа 4 машины хамгаалалтай зогсоолтой
📍Нэмэлтээр шалны халаалт,
Өөрийн халуун усны бойлуур,
Бүрэн камерын систем,
☑️Хүн ам ихтэй хотхон дунд Ямар ч зориулалтаар ашиглаж болох талбай",N/A,194 м²,Банкны зээлээр авах боломжтой,Ашиглалтад орсон,47.900874 106.9138705
1,55,https://www.unegui.mn/adv/9368655_khud-iin-emart-urd-offis-talbai/,Худ-ийн e-mart urd оффис талбай,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Нийтэлсэн: Өнөөдөр 14:20,9368655,365 сая ₮,"Худ-н emart-н урд талд unique center-т 50 м2 жижиг оффис худалдана.
🎯1 мкв нь 7.3 сая
- 50мк - 365 сая
/өөр м2 сонголт боломжтой/
Бартергүй бэлэн болон банкаар!!!
- үцх-н баруун талд төв зам дагуу
- зүүн болон баруун харсан цонхтой
- үзэгдэх орчин харууц сайтай
- зарим өрөө дотроо ариун цэврийн өрөөтэй
- гэрчилгээ бэлэн",N/A,50 м² м²,Банкны зээлээр авах боломжтой,Ашиглалтад орсон,47.903294 106.948778
1,56,https://www.unegui.mn/adv/8613557_himchan-center-t-offis-uilchilgeenii-talbai/,Himchan center-т оффис үйлчилгээний талбай,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Нийтэлсэн: Өнөөдөр 14:05,8613557,210 сая ₮,"‼️БИЗНЕС ЭРХЛЭГЧИД АНХААРАЛД,
ТӨВ ЗАМ ДАГУУ 𝟑𝟓,𝟎𝟎𝟎 хэрэглэгчийн төвлөрөл￼ийн бүсд талбай худалдана…
📍БЗД 26-р хороо 𝐇𝐢𝐦𝐜𝐡𝐚𝐧 𝐂𝐞𝐧𝐭𝐞𝐫-т оффис, үйлчилгээний талбай худалдана.
✅𝟔 давхрыг бүтнээр нь болон хэсэглэн хуваалттайгаар худалдана.
-28мкв
мкв үнэ: 7,5сая₮
✅Доороо дулаан зогсоол болон гадна талдаа төлбөртэй зогсоолтой
✅Цутгамал бетонон краказ, шилэн фасадтай, өргөн лифттэй, хүн амын төвлөрөл ихтэй /𝟑𝟓,𝟎𝟎𝟎 хэрэглэгч/ өөрийн хэрэгцээнд тохируулан хүссэн хуваалтаа хийлгэх боломжтой.
📍Байршил: Crystal Town, Баян Монгол хотхоны урд талд, автобусны буудлын хажууд, хүн амын нягтрал ихтэй.",N/A,28 м²,Банкны зээлээр авах боломжтой,Ашиглалтад орсон,47.903294 106.948778
1,57,https://www.unegui.mn/adv/8556994_tasgan-tower-biznes-tsentr-offis-talbai-khudaldana/,Tasgan tower бизнес центр оффис талбай,"УБ — Чингэлтэй, Чингэлтэй",Нийтэлсэн: Өнөөдөр 13:26,8556994,5.5 сая ₮,"Tasgan tower бизнес центр оффис талбай худалдана.
📌 санал болгох мкв:
- 33.44м2
📌 төлбөрийн уян хатан нөхцөл:
Бэлэн болон банк, бартерын нөхцөлтэй.
📌 оффис дүүргэлт дунджаар 90% хувь байршдаг #чингэлтэйдүүрэгт
📌 сүхбаатарын талбайгаас 2км
📌 тасганы овооны зүүн хойд талд байрлалтай
📌 оффисын талбай бүр дотроо 00-н өрөө болон цай кофены булантай
📌 350 дулаан зогсоол + 150 гадаа зогсоолтой / баруун болон зүүн орц гарцтай/
📌 2025 оны 2-р улиралд ашиглалтанд орох #оффисынталбай цөөхөн үлдлээ",N/A,33 м²,Банкны зээлээр авах боломжтой,Ашиглалтад ороогүй,48.001287 106.89442
1,58,https://www.unegui.mn/adv/8934577_tasgan-tower-biznes-tsentr-offis-talbai-khudaldana/,Tasgan tower бизнес центр оффис 48м2 талбай,"УБ — Чингэлтэй, Баянбүрд",Нийтэлсэн: Өнөөдөр 13:26,8934577,5.5 сая ₮,"📣”Tasgan Tower”-т 2024 оны 4-р улиралд ашиглалтанд орох #Оффисынталбай цөөхөн үлдлээ.
✔️48,41мкв оффис талбай хямд худалдана. Бартер сонсоно‼️
📌 Оффис дүүргэлт дунджаар 90% хувь байршдаг #чингэлтэйдүүрэгт
📌 Сүхбаатарын талбайгаас 2км
📌 Тасганы овооны зүүн хойд талд байрлалтай
📌 Оффисын талбай бүр дотроо 00-н өрөө болон цай кофены булантай
📌 350 дулаан зогсоол + 150 гадаа зогсоолтой / баруун болон зүүн орц гарцтай/",N/A,48 м²,Бэлэн төлөлтөөр зарах боломжтой,Ашиглалтад ороогүй,47.928945 106.906205
1,59,https://www.unegui.mn/adv/8570416_tasgan-tower-biznes-tsentr-offis-talbai-khudaldana/,Tasgan tower бизнес центр оффис талбай,"УБ — Чингэлтэй, Баянбүрдийн тойрог",Нийтэлсэн: Өнөөдөр 13:25,8570416,5.5 сая ₮,"📣TASGAN TOWER БИЗНЕС ЦЕНТР-т 39.14мкв оффис талбай бэлэн төлөлтөөр худалдана.
📌 Оффис дүүргэлт дунджаар 90% хувь байршдаг #чингэлтэйдүүрэгт
📌 Сүхбаатарын талбайгаас 2км
📌 Тасганы овооны зүүн хойд талд байрлалтай
📌 Оффисын талбай бүр дотроо 00-н өрөө болон цай кофены булантай
📌 350 дулаан зогсоол + 150 гадаа зогсоолтой / баруун болон зүүн орц гарцтай/
📌 2025 оны 4 сард ашиглалтанд орох #Оффисынталбай цөөхөн үлдлээ",N/A,39 м²,Бэлэн төлөлтөөр зарах боломжтой,Ашиглалтад ороогүй,47.9278806292485 106.90571821241
1,60,https://www.unegui.mn/adv/8922730_khotyn-tovd-suis-n-khoino-san-apartment-khotkhond-90mkv-offis-talbai-khudaldana/,"Хотын төвд, суис-ийн хойно сан апартмент хотхонд оффис 90мк талбай","УБ — Сүхбаатар, Метро Молл",Нийтэлсэн: Өнөөдөр 13:25,8922730,"473 сая ₮
үнэ тохирно","📣Хотын төвд, СУИС-н хойно ""САН апартмент"" хотхонд 90мкв оффис талбай худалдана.
Үнэ: 5,2сая
✔️16/3 давхарт
✔️Зүүн харууцтай
✔️2022 онд ашиглалтанд орсон
✔️Гэрчилгээ бэлэн‼️",N/A,90 м² м²,Банкны зээлээр авах боломжтой,Ашиглалтад орсон,47.9264199716145 106.915377110215
2,1,https://www.unegui.mn/adv/8764576_khotyn-tovd-grand-plaza-d-242mkv-offis-talbai-khudaldana/?p=2,"Хотын төвд, гранд плаза-д 242мкв оффис талбай","УБ — Баянгол, Баруун 4 зам",Нийтэлсэн: Өнөөдөр 13:25,8764576,5.85 сая ₮,"📣Хотын төвд, ГРАНД ПЛАЗА-д 242мкв оффис талбай худалдана.
✔️Гэрчилгээ бэлэн‼️
✔️Урагшаа баруун зүүн харууцтай",N/A,242 м²,Банкны зээлээр авах боломжтой,Ашиглалтад орсон,47.916677 106.897889
2,2,https://www.unegui.mn/adv/9190675_khotyn-tovd-gerege-tower-t-135-5-mkv-offis-talbai-khudaldana/?p=2,"Хотын төвд gerege tower-т 135,5 мкв оффис талбай","УБ — Сүхбаатар, Сүхбаатар, Хороо 1",Нийтэлсэн: Өнөөдөр 13:24,9190675,"990 сая ₮
үнэ тохирно","📍Хотын төвд #GEREGE_TOWER-т 135,5 мкв оффис талбай худалдана.
🌱Үнэ: мкв-7,3сая₮ | 990сая₮🌱
▪️15/3 давхарт
▪️Зүүн болон хойд зүгрүү харсан харагдацтай
▪️3 тасалгаатай",N/A,135 м²,Банкны зээлээр авах боломжтой,Ашиглалтад орсон,47.912432 106.921754
2,3,https://www.unegui.mn/adv/9153388_sbd-1-r-khoroo-gerege-offist-476-7mkv-talbai-khudaldana/?p=2,"Сбд 1-р хороо, гэрэгэ оффист 476,7мкв талбай","УБ — Сүхбаатар, 220 мянгат",Нийтэлсэн: Өнөөдөр 13:24,9153388,"3.6 Тэрбум ₮
3.8 Тэрбум ₮","🌱СБД 1-р хороо, Гэрэгэ оффист 476,7мкв талбай худалдана.
|📌 Үнэ: 1мкв:7,550,000 Нийт3,6 тэрбум
▪️Бүтэн давхараараа
▪️Нийт 6 өрөө 1 том заалтай.
▪️2 Ариун цэврийн өрөөтэй.
▪️1 Цайны өрөөтэй.",N/A,476 м²,Банкны зээлээр авах боломжтой,Ашиглалтад орсон,47.914758 106.910243
2,4,https://www.unegui.mn/adv/9377692_office-talbai-zarna/?p=2,Hud office talbai 87.10 м.кв,"УБ — Хан-Уул, Мишээл",Нийтэлсэн: Өнөөдөр 13:15,9377692,"566.15 сая ₮
үнэ тохирно","📍МИШЭЭЛ_СИТИ төслийн Бизнес М1 таурт 87.10м.кв талбай худалдана.
▪️M1 таурт 20/12 давхар
▪️Зүүн харсан цонхтой
▪️Ачааны болон Зорчигч 4 лефттэй
▪️Давхартаа ариун цэврийн өрөөтэй
▪️Ямар ч чиглэлээр үйл ажиллагаа явуулах боломжтой
▪️Үнэгүй үйлчлүүлэх фитнесс, саун, теннис, shower, sleeping room-тэй
▪️𝟏 давхартаа ""𝐋𝐢𝐭𝐭𝐥𝐞 𝐕𝐞𝐧𝐢𝐜𝐞"" их дэлгүүртэй
▪️𝟏𝟔𝟎𝟎 гаруй машины зогсоол
▪️Мишээл тавилгын их дэлгүүр
▪️Мишээл 𝐰𝐚𝐥𝐤𝐢𝐧𝐠 𝐬𝐭𝐫𝐞𝐞𝐭
▪️Хамгийн ойр Нэг цэгийн үйлчилгээ
▪️Монголын хамгийн том цэцэрлэгт хүрээлэн, ногоон байгууламжийг нэг дор цогцлоосон үнэ цэнэтэй байршил
💲Үнэ: 6.5 сая төгрөг (доод үнэ)",N/A,87 м²,Банкны зээлээр авах боломжтой,Ашиглалтад орсон,47.891921 106.887409
2,5,https://www.unegui.mn/adv/9278324_khotyn-tov-lux-center-offis/?p=2,Хотын төв lux center-т 200мкв оффис,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1",Нийтэлсэн: Өнөөдөр 13:12,9278324,1.34 Тэрбум ₮,"Хотын ААА+ бүс болох багшийн дээдийн урд 103-ын хойно ""LUX CENTER"" 200мкв 4 өрөө дулаан зогсоолын хамт худалдана
💎Оффисоор ашиглах боломжтой ( оффисын ширээ сандал суурьлуулсан)
💎3 унтлагын өрөө, 3 АЦӨ, 1 угаалгын өрөөтэй
💎16/14 давхарт УЛААНБААТАР хотыг тольдон харах урагшаа, зүүн хойшоо харсан цэлгэр том цонхуудтай
💎Давхартаа 2 айлтай, үүдэндээ харуул хамгаалалттай нам гүн орчинтой
Доороо 1 машины дулаан зогсоолтой",N/A,200 м² м²,Банкны зээлээр авах боломжтой,Ашиглалтад орсон,47.912432 106.921754
2,6,https://www.unegui.mn/adv/9325987_zuun-4n-zam-offis-khudaldana/?p=2,Зүүн 4н зам оффис,"УБ — Баянзүрх, 15-р хороолол",Нийтэлсэн: Өнөөдөр 13:09,9325987,7.8 сая ₮,"OLD CITY төвд оффис талбай худалдана.
● 320 м²
● Дээгүүр давхарт
● Хэсэгчилж салгах боломжтой
● Бартер санал сонсоно
Үнэ: м² 7,8 сая
Байршил : Зүүн 4-н зам төв зам дагуу.",N/A,320 м²,Бэлэн төлөлтөөр зарах боломжтой,Ашиглалтад орсон,47.920619 106.945005
2,7,https://www.unegui.mn/adv/9199173_belmonte-tauer-t-offisyn-talbai-khudaldana/?p=2,Белмонте тауэр-т оффисын талбай,"УБ — Хан-Уул, Яармаг",Нийтэлсэн: Өнөөдөр 12:38,9199173,"545.72 сая ₮
584.7 сая ₮ үнэ тохирно","💯 ХУД, 𝟐𝟒-р хороо, тансаг зэрэглэлийн Белмонте тауэрт Оффис үйлчилгээний талбай худалдана. 💯
☘️Төв зам дагуу
☘️Хотоо бүрэн тольдох харууц
☘️Шалнаас тааз хүртэлх цонх
☘️Нийтийн тээвэр, үйлчилгээний төвүүдийн яг хажууд
☘️Эрэлт өндөр байршил
☘️Мкв-𝟕𝟕.𝟗𝟔
☘️16/6 давхарт
☘️Үнэ-мкв 6.800.000
☘️Нийт үнэ-530.128.000
☘️Үнэ тохирох боломжтой 💯
☘️бартер сонсоно",N/A,78 м²,Бартераар зарах боломжтой,Ашиглалтад орсон,47.872371 106.814446
2,8,https://www.unegui.mn/adv/8606087_uilchilgeenii-zoriulalttai-50m2-talbai/?p=2,Үйлчилгээний зориулалттай 50м2 талбай,"УБ — Баянзүрх, 14-р хороолол",Нийтэлсэн: Өнөөдөр 12:24,8606087,150 сая ₮,Халдвараас хойшоо 50-р байранд 50м2 үйчилгээний зориулалттай талбай худалдана,N/A,50 м² м²,Бэлэн төлөлтөөр зарах боломжтой,Ашиглалтад орсон,47.91031 106.958545
2,9,https://www.unegui.mn/adv/9478193_yarmag-tower-t-offisyn-talbai/?p=2,Оффисын талбай 77мкв,"УБ — Хан-Уул, Яармаг",Нийтэлсэн: Өнөөдөр 12:03,9478193,385 сая ₮,"Нийт 11 давхар барилгын 10 давхарт зүүн болон хойш харсан цэлгэр цонхтой
Зөв зохион байгуулалттай, 3 тусдаа тасалгаа хийх боломжтой
Дотроо ариун цэврийн өрөөтэй
✅Luxury тоноглолуудтай.
✅ 24 оны 12 сард ашиглалтанд орно.
✅ Металл пасадтай
✅ 10 давхарт
✅ Өндөр таазтай.
✅ Бартер оролцуулах боломжтой
✅ Хажуудаа яармагын ХАМГИЙН том үйлчилгээний төвүүд баригдсан.
✅ Төв зам дагуу
📌 Яармаг, Цагдаагийн 2-р хэлтэсийн баруун урд",N/A,77 м²,Бэлэн төлөлтөөр зарах боломжтой,Ашиглалтад орсон,47.872371 106.814446
2,10,https://www.unegui.mn/adv/9171046_khunnu-mollyn-khazhuud-offis-khudaldana/?p=2,Худ хүннү моллын хажууд оффис 131.76мк талбай,"УБ — Хан-Уул, Яармаг",Нийтэлсэн: Өнөөдөр 11:56,9171046,"607 сая ₮
685 сая ₮","🌱Яармаг, Хүннү моллын хажууд 𝐁𝐈𝐙𝐀𝐂𝐂𝐈 𝐜𝐞𝐧𝐭𝐞𝐫-т 𝟏𝟑𝟏.𝟕𝟔м𝟐 оффис үйлчилгээний талбай худалдана.
📌 Үнэ: м𝟐- 4,600,000 | Үнэ 607 сая
▪️𝟐 давхарт
▪️Урагшаа харсан цонхнуудтай",N/A,131 м²,Банкны зээлээр авах боломжтой,Ашиглалтад орсон,47.872371 106.814446
2,11,https://www.unegui.mn/adv/9427520_khotyn-tov-tlux-center-d-266-05mkv-offis-uilchilgeenii-talbai-khudaldana/?p=2,"Хотын төв тlux center-д 266,05мкв оффис үйлчилгээний талбай","УБ — Сүхбаатар, Сүхбаатар, Хороо 1",Нийтэлсэн: Өнөөдөр 11:55,9427520,1.86 Тэрбум ₮,"📌Хотын төв СБД, 1- хороо түргэн тусламжын 103 хажууд LUX center-д 266,05мкв оффис үйлчилгээний талбай худалдана.
- 14/3 давхарт
- урд зүг болон баруун зүүн харсан
💵 М.кв үнэ: 7,000,000 ₮;
#ForSaleProperties #sale #officesale #хотынтөв",N/A,266 м²,Банкны зээлээр авах боломжтой,Ашиглалтад орсон,47.912432 106.921754
2,12,https://www.unegui.mn/adv/9203763_tov-shuudangiin-khazhuud-offis-khudaldana/?p=2,Төв шуудангийн хажууд оффис 230m2,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1",Нийтэлсэн: Өнөөдөр 11:53,9203763,1.5 Тэрбум ₮,"🌱Төв шуудангийн баруун талд Экспресс тауэр-т 230мкв оффис талбай худалдана.
▪️15/5 давхарт
▪️Урагш, баруун, хойш харсан цонхтой
▪️Заал, 4 өрөө, 2 жижиг өрөө
▪️Өрөө хоорондын хана нураах боломжтой
▪️Засвар хийх шаардлагатай
▪️Давхартаа нийтийн ариун цэврийн өрөөтэй /давхартаа 2 оффис байдаг/
▪️Баруун талдаа төлбөртэй зогсоолтой
📌Үнэ: Мкв-6.5 сая | 1.5 тэрбум",N/A,230 м²,Банкны зээлээр авах боломжтой,Ашиглалтад орсон,47.912432 106.921754
2,13,https://www.unegui.mn/adv/9066028_gerege-tower-t-135-mkv-offis-khudaldana/?p=2,Сбд gerege tower-т оффис 135.5мк талбай,"УБ — Сүхбаатар, 220 мянгат",Нийтэлсэн: Өнөөдөр 11:53,9066028,990 сая ₮,"Хотын төвд “GEREGE TOWER”-т 135.5 мкв офис талбай худалдана.
▪️15/3 давхарт
▪️Зүүн болон хойд зүгрүү харсан харагдацтай
▪️3 тасалгаатай
▪️Нийт үнэ - 990 сая | Мкв үнэ - 7.3 сая
Байршил: Энхтайвны гүүр, Naran mall баруун талд",N/A,135 м²,Банкны зээлээр авах боломжтой,Ашиглалтад орсон,47.914758 106.910243
2,14,https://www.unegui.mn/adv/9385575_udirdlagyn-akademiin-khazhuud-titan-tower-d-230mkv-offis-talbai-khudaldana/?p=2,Удирдлагын академийн хажууд titan tower-д 230мкв оффис талбай,"УБ — Хан-Уул, Хан-Уул, Хороо 17",Нийтэлсэн: Өнөөдөр 11:49,9385575,2.07 Тэрбум ₮,"🌱ХУД, 17хороо, удирдлагын академийн хажууд ,”TITAN TOWER”-д 230мкв оффис талбай худалдана.
📌Үнэ:1мкв:9,000,000 Нийт:2,070,000,000
▪️10+давхарт
▪️Маш гоё харууцтай
▪️Урагшаа, зүүн харсан
▪️Том заалаараа
▪️2 даацын баганатай
▪️Хуваалт хийн, жижиглэх боломжтой",N/A,230 м²,Бэлэн төлөлтөөр зарах боломжтой,Ашиглалтад орсон,47.8927222013864 106.923521825545
2,15,https://www.unegui.mn/adv/9156339_gerege-tower-t-davkhar-butneeree-offis-khudaldana/?p=2,Gerege tower-т давхар бүтнээрээ оффис,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1",Нийтэлсэн: Өнөөдөр 11:49,9156339,"3.6 Тэрбум ₮
3.8 Тэрбум ₮","🌱СБД 1-р хороо, “GEREGE TOWER”
-т давхар бүтнээрээ 477 мкв оффис ,үйлчилгээний талбай худалдана.
Үнэ:Мкв 7,500,000₮ | 3.6 тэрбум
Дээгүүр давхарт
▪️Нийт 476.7 / бүтэн давхараараа /
📍Байршил: Энхтайваны гүүр, Нарангийн баруун талд",N/A,477 м²,Банкны зээлээр авах боломжтой,Ашиглалтад орсон,47.912432 106.921754
2,16,https://www.unegui.mn/adv/9398398_misheel-sitid-zhizhig-khemzheetei-offis-talbai/?p=2,Мишээл ситид оффис 56.21мк талбай,"УБ — Хан-Уул, Мишээл",Нийтэлсэн: Өнөөдөр 11:44,9398398,365 сая ₮,"Мишээл сити (𝐌𝐢𝐬𝐡𝐞𝐞𝐥 𝐜𝐢𝐭𝐲 𝐨𝐟𝐟𝐢𝐜𝐞) оффис талбай худалдана.
-56.21 мкв
-19/17 давхарт
-Баруун харсан цонхтой
-Засалгүй саарлаараа
-Гэрчилгээ гарахад бэлэн
-Үнэ: Мкв-6.5сая | 366 сая
Байршил: ХУД Мишээл expo зүүн талд Мишээл сити оффис.
Засалаа хийгээд шууд орж болно",N/A,56 м²,Банкны зээлээр авах боломжтой,Ашиглалтад орсон,47.891921 106.887409
2,17,https://www.unegui.mn/adv/9188964_narny-khoroolol-urd-tst-bilding-offis-zarna/?p=2,Нарны хороолол урд tst билдинг оффис 55м2 тавилгатай,"УБ — Баянгол, Нарны хороолол",Нийтэлсэн: Өнөөдөр 11:38,9188964,"7 сая ₮
үнэ тохирно",Нарны хороолол урд баруун харсан цонхтой дотроо ариун цэврийн өрөөтэй тавилга хамт зарна,N/A,55 м²,Бэлэн төлөлтөөр зарах боломжтой,Ашиглалтад орсон,47.90771 106.899413
2,18,https://www.unegui.mn/adv/9151717_3-4-khoroolold-offis-khudaldana-120-mkv/?p=2,"Бгд 3, 4 хороололд оффис 120мк талбай","УБ — Баянгол, 3, 4 хороолол",Нийтэлсэн: Өнөөдөр 11:34,9151717,"2.4 сая ₮
үнэ тохирно","💎 3.4 хороолол дүүхээ төвийн урд  ажил оффис чиглэлээр обект худалдана. 120 мкв
Дүүхээ төвөөс 100метр яваад салоны бүрэн тоног төхөөрөмжтэйгөө обекьт худалдана
Бүх үйдчилгээнд ойрхон
Талбай 120 мкв
Давхар 9/1
үнэ: мкв 2400",N/A,120 м²,Банкны зээлээр авах боломжтой,Ашиглалтад орсон,47.924395 106.87749
2,19,https://www.unegui.mn/adv/8659266_paradise-plaza-d-offisyn-talbai-khudaldana/?p=2,Бзд 26-р хороонд оффисын 100мк талбай,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Нийтэлсэн: Өнөөдөр 11:34,8659266,"590 сая ₮
үнэ тохирно","Paradise plaza-д 100м.кв оффисын талбай худалдана.
▪️16/9 давхарт
▪️Хойшоо харсан цонхтой
▪️Дуу тусгаарлалтын хана хаалгатай
▪️Таазны өндөр 4.1м
Байршил: БЗД, 26р хороо, БаянМонгол хорооллын чанх урд зам дагуу.",N/A,100 м² м²,Бэлэн төлөлтөөр зарах боломжтой,Ашиглалтад орсон,47.903294 106.948778
2,20,https://www.unegui.mn/adv/9450024_iaarmag-sidnei-tauert-66-mkv/?p=2,Яармаг сидней тауэрт 66 мкв талбай,"УБ — Хан-Уул, Яармаг",Нийтэлсэн: Өнөөдөр 11:24,9450024,"5 сая ₮
үнэ тохирно","Яармаг сидней тауэрт 66 мкв талбай худалдана.
3 давхарт
Мкв үнэ: 5 сая",N/A,66 м²,Бэлэн төлөлтөөр зарах боломжтой,Ашиглалтад орсон,47.872371 106.814446
