page_number,ad_number,url,title,location,date,id,price,ad_text,phone,Талбай:,Төлбөрийн нөхцөл:,Барилгын явц:,clean_coords
2,54,https://www.unegui.mn/adv/9408402_dolgoon-nuurt-pro-one-office-d-49-5m2-talbai-khudaldana/?p=2,Дөлгөөн нуурт pro one office-д 49.5м2 талбай,"УБ — Сүхбаатар, Дөлгөөн нуур",Нийтэлсэн: Өчигдөр 14:32,9408402,247.5 сая ₮,"Дөлгөөн нуурт Pro one office-д
49.5м2 талбай худалдана
10 давхарт баруун харсан дотроо 00той",+97689847733,49 м²,Банкны зээлээр авах боломжтой,Ашиглалтад орсон,47.929336 106.913516
2,55,https://www.unegui.mn/adv/9209838_regis-place-d-100-22-mkv-offis/?p=2,Худ regis place-д оффис 100.22мкв талбай,"УБ — Хан-Уул, 120 мянгат",Нийтэлсэн: Өчигдөр 14:29,9209838,1.2 Тэрбум ₮,"REGIS PLACE-д 100.22 мкв оффис худалдана.
Хаяг: Хотын А бүс 120мянгат тэмээтэй хөшөөний зүүн хойно.
Давуу талууд:
✅Баруун, урагш харсан маш гоё харууцтай 10+ давхарт
✅Газар доорхи гурван давхар авто зогсоолтой
✅Цахилгаан машин цэнэглэгч
✅Нисдэг тэрэг буух талбайтай
✅Бельги улсад үйлдвэрлэгдсэн хэт ягаан туяанаас хамгаалсан 𝟑 давхар шилэн фасад
Худалдаа үйлчилгээ болон оффис , орон сууц хосолсон, Олон улсын стандартын дагуу баригдсан 𝐥𝐮𝐱𝐮𝐫𝐲 зэрэглэлийн барилга юм.
🌱 𝟏-𝟓давхарт худалдаа үйлчилгээ
🌱 𝟔-𝟏𝟏давхарт оффис
🌱𝟏𝟐-𝟐𝟎давхарт орон сууц байрлана",+97695820880,100 м² м²,Бэлэн төлөлтөөр зарах боломжтой,Ашиглалтад орсон,47.901399 106.910038
2,56,https://www.unegui.mn/adv/9438033_khud-n-urd-89-6m2-offis-talbai/?p=2,Худ-н урд 89.6м2 оффис талбай,"УБ — Хан-Уул, Хан-Уул, Хороо 2",Нийтэлсэн: Өчигдөр 14:28,9438033,448 сая ₮,"ХУД-н урд оффис талбай худалдана
Талбайн хэмжээ: 89,6
Үнэ: m2 5,000,000
Төлбөрийн нөхцөл: Бэлэн болон банкны зээлээр, батрер сонсоно
Хаяг: ХУД 2-р хороо
Орчны мэдээлэл: ХУД дүүргийн урд",+97695820880,89 м²,Банкны зээлээр авах боломжтой,Ашиглалтад орсон,47.893878 106.887541
2,57,https://www.unegui.mn/adv/9395979_bzd-1-r-khoroo-seoul-business-center-t-53-56mkv-2-oroo-bukhii-offis-khudaldana/?p=2,Бзд 1-р хороо seoul business center-т 53.56мкв 2 өрөө бүхий оффис,"УБ — Баянзүрх, Баянзүрх, Хороо 1",Нийтэлсэн: Өчигдөр 14:18,9395979,"330 сая ₮
үнэ тохирно","📍БЗД 1-р хороо #SEOULBUSINESSCENTER-т 53.56мкв 2 өрөө бүхий оффис үйлчилгээний талбай худалдана.
✔️8/5давхарт
✔️Урагшаа харсан 2 цонхтой
✔️Хотын төвд
✔️Гоо сайхан орох боломжтой",+97677112889,53 м²,Банкны зээлээр авах боломжтой,Ашиглалтад орсон,47.925816 106.935662
2,58,https://www.unegui.mn/adv/9072554_paradise-plaza/?p=2,Paradise plaza-д оффис 760.02мк талбай,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Нийтэлсэн: Өчигдөр 14:09,9072554,7 сая ₮,"БЗД 26-р хороо Баянмонгол хорооллын урд байрлах 2024 онд ашиглалтанд орсон
♦️𝐏𝐚𝐫𝐚𝐝𝐢𝐬𝐞 𝐏𝐥𝐚𝐳𝐚-д 760.02 м2 үйлчилгээ, оффисын зориулалттай талбай худалдана.
💰 М.кв үнэ: 7,000,000₮
✅ Төлбөрийн нөхцөл:
✔️ Бэлэн болон банкны зээлээр худалдан авах боломжтой
✔️ 40% Бартер сонсоно
✔️ Банкны зээл ажлын 3 хоногт шийдэж өгөх боломжтой",+97688059857,760 м²,Банкны зээлээр авах боломжтой,Ашиглалтад орсон,47.903294 106.948778
2,59,https://www.unegui.mn/adv/9225377_grand-plaza-offis-talbai-zarna/?p=2,Grand plaza оффис талбай 242м2,"УБ — Баянгол, Баруун 4 зам",Нийтэлсэн: Өчигдөр 13:39,9225377,"5.5 сая ₮
үнэ тохирно","Grand plaza оффис талбай зарна.
242m2 16/9 давхарт
✅Гэрчилгээ бэлэн
Урагшаа, баруун болон зүүн харагдацтай
Банкаар авах боломжтой",+97690918081,242 м²,Банкны зээлээр авах боломжтой,Ашиглалтад орсон,47.916677 106.897889
2,60,https://www.unegui.mn/adv/9219718_akoya-residence-tower-dupleks-5-oroo/?p=2,Akoya residence & tower дуплекс 5 өрөө граштай,"УБ — Хан-Уул, Хан-Уул, Хороо 18",Нийтэлсэн: Өчигдөр 13:36,9219718,1.22 Тэрбум ₮,"𝐀𝐊𝐎𝐘𝐀 𝐑𝐄𝐒𝐈𝐃𝐄𝐍𝐂𝐄-д товерт 185м2 дүплекс худалдана.
✔️𝟏𝟔/4 давхарт
✔️Дулаан зогсоолтой
✔️Урагшаа баруун харууцтай
✔️4 а/ц өрөөтэй
✔️ Таазнаас шал хүртэл шилэн фасад, VOID цонхтой;
✔️Сургууль, цэцэрлэг, спорт комплекс, худалдаа үйлчилгээ бүгд нэг дор шийдэж өгсөн;
✔️4.5 м өндөр таазтай
📍Байршил: ХУД, 18-р хороо Emart-ын баруун урд талд, Хобби сургуулийн чанх ард байрлалд, Хотын А зэрэглэлийн бүсэд;
Үнэ: 1,300,000,000₮ граштай
Агент: Khandaa",+97694103357,185 м²,Банкны зээлээр авах боломжтой,Ашиглалтад орсон,47.8975463250697 106.922096063062
3,1,https://www.unegui.mn/adv/9231821_offiss-uilchilgeenii-talbai-khudaldana/?p=3,Оффис үйлчилгээний талбай 67мкв,"УБ — Баянзүрх, Сансар",Нийтэлсэн: Өчигдөр 13:16,9231821,220 сая ₮,"📍ОФФИСС ҮЙЛЧИЛГЭЭНИЙ ТАЛБАЙ ХУДАЛДАНА
▶️БЗД 2- р хороо КТМС зүүн талд Цагдаа хотхоны урд Зам дагуу
▶️67 м2
▶️гаднаа авто машины зогсоолтой
▶️5/3 давхар дотроо ариун цэврийн өрөөтэй
▶️2017 онд баригдсан ообьектын 3 давхарт ▶️гэрчилгээ бэлэн
📍Үнэ: 220 сая",+97689116662,67 м²,Банкны зээлээр авах боломжтой,Ашиглалтад орсон,47.922859 106.940931
3,2,https://www.unegui.mn/adv/9085757_khotyn-aaa-bus-tov-shuudangiin-khoino-bairlaltai/?p=3,Хотын ааа бүс төв шуудангийн хойно байрлалтай,"УБ — Сүхбаатар, 220 мянгат",Нийтэлсэн: Өчигдөр 13:15,9085757,"3.6 Тэрбум ₮
үнэ тохирно","Хотын ааа бүс төв шуудангийн хойно байрлалтай оффис талбай худалдана.
✅️ 554.95м² | 15/9 давхарт
✅️ 4 зүгт харсан харууцтай
үнэ: 1м² нь 6.6 сая₮",+97699194848,555 м²,Банкны зээлээр авах боломжтой,Ашиглалтад орсон,47.914758 106.910243
3,3,https://www.unegui.mn/adv/9147928_bzd-26-r-khoroo-saruul-khotkhond-zam-daguu-bairlaltai-53-5m2-uilchilchilgeenii-talbai/?p=3,"Бзд 26-р хороо саруул хотхонд зам дагуу байрлалтай 53,5м2 үйлчилчилгээний талбай","УБ — Баянзүрх, Баянзүрх, Хороо 26",Нийтэлсэн: Өчигдөр 13:15,9147928,6.2 сая ₮,"📌 бзд, 26-р хороо саруул хотхонд зам дагуу байрлалтай 53,5м2 үйлчилчилгээний талбай зарна.
💰6.2сая",+97689116662,53 м²,Банкны зээлээр авах боломжтой,Ашиглалтад орсон,47.903294 106.948778
3,4,https://www.unegui.mn/adv/9231812_bgd-grand-plaza-130-99m2-offis-uilchilgeenii-talbai-khudaldana/?p=3,Бгд grand plaza 130.99м2 оффис үйлчилгээний талбай,"УБ — Баянгол, Баруун 4 зам",Нийтэлсэн: Өчигдөр 13:15,9231812,6.4 сая ₮,"БГД Grand plaza 130.99м2 оффис үйлчилгээний талбай худалдана.
📌Баруун 4 зам
📌Том цэлгэр цонхнуудтай
📌Үнэ цэнэтэй зөв байршилд
📌13давхарт
📌Үнэ:6.4сая |",+97689116662,130 м²,Банкны зээлээр авах боломжтой,Ашиглалтад орсон,47.916677 106.897889
3,5,https://www.unegui.mn/adv/9244271_tasgan-tauer-offis-talbai-khudaldana/?p=3,Чд Тасган тауэр оффис талбай 33.44мкв,"УБ — Чингэлтэй, Чингэлтэй, Хороо 5",Нийтэлсэн: Өчигдөр 13:14,9244271,183.92 сая ₮,"Тасган тауэр оффис талбай худалдана 33.44мк
Үнэ: 1мкв 5.500.000
Нийт үнэ: 183,920,000
Төлбөрийн нөхцөл: Бэлэн төлөлтөөр зарах боломжтой
Талбай: 33.44мкв
Төв замруу харсан
Барилгын явц: Ашиглалтад удахгүй орно.
✅400 оффис үйлчилгээ цогцолсон Бизнес Тауэр
✅А бүсэд Хотын төвөөс 2 мкв зайд байрлалтай
✅Төв зам дагуу
✅100% бүрэн цутгамал хийцлэлтэй
✅Бүх оффис дотроо ариун цэврийн өрөө гал тогооны хэсэг шийдэж өгсөн.
✅2.8 м өндөр таазтай
✅Зөвхөн бэлнээр хямд
✅Тун удахгүй комиссг орно.",+97689895678,33 м²,Бэлэн төлөлтөөр зарах боломжтой,Ашиглалтад орсон,47.92397 106.902687
3,6,https://www.unegui.mn/adv/9136338_shine-offiss-zarna/?p=3,Сбд 54.5мкв оффис,"УБ — Сүхбаатар, Бага тойрог",Нийтэлсэн: Өчигдөр 13:10,9136338,463 сая ₮,2025 оны 1 сард ашиглалтад орсон Засгийн газрын ордоны хойно ЖЕМ Кастл 2 т байршилтай шинэ тавилгатай оффиссыг /амьдарч болно/ зарна,+97699120105,54 м²,Бэлэн төлөлтөөр зарах боломжтой,Ашиглалтад орсон,47.922769 106.917593
3,7,https://www.unegui.mn/adv/9286855_misheel-biznes-tauert-106-51m2-offisyn-talbai-khudaldana/?p=3,Мишээл бизнес тауэрт оффисын 106.53м.кв талбай,"УБ — Хан-Уул, Мишээл",Нийтэлсэн: Өчигдөр 12:59,9286855,"6.5 сая ₮
үнэ тохирно","🌇Улаанбаатар хотын хамгийн том төсөл болох Мишээл Сити төслийн 𝐌𝐈𝐒𝐇𝐄𝐄𝐋 𝐁𝐔𝐒𝐈𝐍𝐄𝐒𝐒 𝐓𝐎𝐖𝐄𝐑-т оффисын талбайнууд зах зээлийн үнээс хямд худалдана.
2 сонголттой
Зүүн урагшаа
Баруун хойшоо харсан дээгүүр давхарт маш гоё оффис худалдана.үнэ ярилцана аа зүгээр ирээд үзээрэй",+97691108689,106 м²,Банкны зээлээр авах боломжтой,Ашиглалтад орсон,47.891921 106.887409
3,8,https://www.unegui.mn/adv/8769554_sbd-baga-toiruu-khunsnii-4-ab-center-t-75mkv-offis-zarna/?p=3,"Худ, маршал river garden-ы хажууд time square хотхонд 1 давхарын 68м.кв талбай","УБ — Хан-Уул, River Garden",Нийтэлсэн: Өчигдөр 12:39,8769554,"683 сая ₮
үнэ тохирно","ХУД, Time square хотхонд 1 давхарын 68м.кв оффис үйлчилгээний зориулалттай талбай зарна
Үнэ: 683,700,000 төгрөг
- 1 ариун цэврийн өрөө, гал тогооны хэсэгтэй
- Баруун харсан гаднаасаа шууд ордог хаалгатай
- Оффис, болон бүх төрлийн үйлчилгээгээр ашиглах боломжтой
- Гаднаа зогсоол сайтай",+97688046001,68 м²,Бэлэн төлөлтөөр зарах боломжтой,Ашиглалтад орсон,47.889271 106.93287
3,9,https://www.unegui.mn/adv/9405895_khud-15-khoroo-ceo-office-t-124-6mkv-offis-talbai-khudaldana/?p=3,"ХУД, 15-р хороо, Ceo office-т 𝟏𝟐𝟒.𝟔 мкв оффис талбай","УБ — Хан-Уул, Хан-Уул, Хороо 15",Нийтэлсэн: Өчигдөр 12:35,9405895,747.6 сая ₮,"📍ХУД-15 хороо, CEO OFFICE-т 𝟏𝟐𝟒.𝟔мкв оффис талбай худалдана
Үнэ: 𝟕𝟒𝟕.𝟔𝟎𝟎.𝟎𝟎𝟎₮
𝟒-р давхарт
𝟒 өрөө
Банкны зээлээр авах боломжтой",+97688002275,124 м²,Банкны зээлээр авах боломжтой,Ашиглалтад орсон,47.900294 106.917729
3,10,https://www.unegui.mn/adv/9374696_regis-place-55-52m2-offis-zoriulalttai-talbaig-khudaldana/?p=3,Regis place 55.52м2 оффис зориулалттай талбай,"УБ — Хан-Уул, Хан-Уул, Хороо 15",Нийтэлсэн: Өчигдөр 12:33,9374696,750 сая ₮,"-ХУД - 15 хороо Тэмээтэй хөшөөний хажууд - Regis place 55.52м2 Оффис зориулалттай талбайг худалдана
- Үнэ 750.000.000 сая гэрчилгээ бэлэн
- Баруун харсан
- 7 давхарт",+97688002275,55 м²,Банкны зээлээр авах боломжтой,Ашиглалтад орсон,47.900294 106.917729
3,11,https://www.unegui.mn/adv/9431202_ekspress-tauer-buten-davkhar-550mkv-offis-khudaldana/?p=3,Экспресс тауэр бүтэн давхар 550мкв оффис,"УБ — Сүхбаатар, Сүхбаатарын талбай",Нийтэлсэн: Өчигдөр 12:32,9431202,4.12 Тэрбум ₮,"#Экспресс тауэр бүтэн давхар 550 м.кв оффис худалдана.
БЭЛЭН ТҮРЭЭСИЙН ОРЛОГОТОЙ БИЗНЕС!
📌 УБ хотын А цэг, Чингэлтэй дүүрэг, 1 хороо, Төв Шуудангийн баруун талд
📌 Одоо түрээслэгчтэй /төрийн байгууллага/ байгаа. Түрээслэгч гэрээгээ үргэлжлүүлэх сонирхолтой.
📌 Бартер сонсоно.
💵 1м.кв: 7.5 сая /нөат орсон/. Нийт 4,125,000,000",+97688002275,,,,47.9188290307491 106.917622814522
3,12,https://www.unegui.mn/adv/9026519_11-r-khoroolold-82-mkv-offisyn-talbai-khudaldana/?p=3,Сбд 11-р хороололд оффис 82мк талбай,"УБ — Сүхбаатар, Сүхбаатар, Хороо 7",Нийтэлсэн: Өчигдөр 12:22,9026519,451 сая ₮,"11-р хороололд 82 мкв оффисын талбай худалдана.
💰Нийт үнэ: 451 сая
💵 Мкв-ын үнэ: 5.5 сая
🔹3 | 3 давхар
🔹Хотын төвд, гадна зосоолтой
🔹Гэрчилгээ бэлэн
📍СБД, 7-р хороо, Эрхүүгийн гудамж",+97688033666,82 м²,Бэлэн төлөлтөөр зарах боломжтой,Ашиглалтад орсон,47.926683 106.927978
3,13,https://www.unegui.mn/adv/9351133_city-tower-318-mkv-offis-khudaldana/?p=3,City tower 318 мкв оффис,"УБ — Сүхбаатар, Сүхбаатар, Хороо 8",Нийтэлсэн: Өчигдөр 12:20,9351133,2.7 Тэрбум ₮,"Хотын төвд City tower 318 мкв оффис худалдана.
🔹4 давхарт
🔹урагш, баруун хойш харууцтай
🔹гэрчилгээ бэлэн
📍СБД, 8-р хороо, Тусгаар тогтнолын ордны ард",+97688033666,318 м²,Банкны зээлээр авах боломжтой,Ашиглалтад орсон,47.921494 106.92484
3,14,https://www.unegui.mn/adv/9350329_gumuda-plaza-d-offisyn-talbai-khudaldana/?p=3,Gumuda plaza-д оффисын талбай,"УБ — Баянзүрх, Баянзүрх, Хороо 18",Нийтэлсэн: Өчигдөр 12:19,9350329,7 сая ₮,"Gumuda plaza худалдааны төвд оффис талбай худалдана.
12 давхар метал фассадтай барилга
💎6-11 давхарт оффисын талбай
Төлбөрийн нөхцөл :
1. Бэлэн төлөлт
2. 50% урьдчилгаа, үлдэгдэл ашиглалтанд орох хүртэл хуваан төлөлт
3. 50% урьдчилгаа, үлдэгдэл банкны зээл
2025 оны 2-р улиралд ашиглалтанд орно
📍байршил : зүүн 4 зам, хавдар судлалын төвийн автобусны буудал дээр",+97688033666,45 м²,Банкны зээлээр авах боломжтой,Ашиглалтад ороогүй,47.914883 106.940182
3,15,https://www.unegui.mn/adv/9318230_iunion-bildingd-belen-tureeslegchtei-220-kv-m-talbai-khudaldana/?p=3,Юнион билдингд бэлэн түрээслэгчтэй 220 кв.м талбай,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1",Нийтэлсэн: Өчигдөр 12:17,9318230,924 сая ₮,"🔔Хотын төвийн А бүсэд байрлалтай ‘’ЮНИОН БЮЛДИНГ’’ оффист бэлэн түрээслэгчтэй 220 кв.м оффис талбай худалдана.
💵кв.м-ын үнэ: 4.2 сая ₮;
💰Нийт үнэ: 924 сая ₮;
🔹 Дундуур давхарт
🔹Урагш болон баруун харсан 5 цонхтой
Танилцуулга:
""ЮНИОН БЮЛДИНГ"" оффис центр нь 17 давхар бүхий нийт 55000 мкв талбайтай, А B C гэсэн гурван корпустой.
Барилгын хийц:
* Хана, хучилт бүрэн цутгамал
* Сантехник: Итали Улсын Термигас Импианти технологи компанийн холбох хэрэгсэл, радиаторууд
* Евро стандартын өндөрлөгөөтэй угсармал шал
* Давхартаа 7 ширхэг өндөр хурдны Edunburgh брэндийн лифт
* Өндөр хурдны интернет
* Галын дохиоллын систем
* Дотуур холболт хяналтын систем
* Хамгаалалт хяналтын камер
* Доод давхарт автомашины дулаан зогсоол
📍СБД, 1-р хороо, Нарны зам-62",+97688033666,220 м²,Банкны зээлээр авах боломжтой,Ашиглалтад орсон,47.912432 106.921754
3,16,https://www.unegui.mn/adv/9395095_100-m-kv-offisyn-talbai/?p=3,100 м.кв оффисын талбай,"УБ — Баянзүрх, Баянмонгол хороолол",Нийтэлсэн: Өчигдөр 11:48,9395095,"5.9 сая ₮
үнэ тохирно","Баянмонгол хорооллын урд зам дагуу цоо шинэхэн 100м.кв оффисын талбай борлуулалтын үнээс хямд худалдана.
▪️“Paradise plaza”
▪️16/9 давхарт
▪️Хойшоо харсан цонхтой
▪️Дуу тусгаарлалтын хана хаалгатай
▪️Таазны өндөр 4.1м
▪️Гэрчилгээ бэлэн
▪️м.кв үнэ: 5,900,000
▪️Нийт үнэ: 590,000.000₮",+97699990595,100 м² м²,Банкны зээлээр авах боломжтой,Ашиглалтад орсон,47.904759 106.930979
3,17,https://www.unegui.mn/adv/9351836_iaarmag-tover-100mkv-offis-talbai/?p=3,Яармаг товер 100мкв оффис талбай,"УБ — Хан-Уул, Хан-Уул, Хороо 8",Нийтэлсэн: Өчигдөр 11:43,9351836,"5 сая ₮
үнэ тохирно","Бартер сонсоно
Нийт үнэ 500сая",+97688772737,100 м² м²,Бартераар зарах боломжтой,Ашиглалтад орсон,47.867261 106.793271
3,18,https://www.unegui.mn/adv/9406725_metro-mall-office/?p=3,Metro mall-d 37 mkv office,"УБ — Сүхбаатар, Метро Молл",Нийтэлсэн: Өчигдөр 11:37,9406725,200 сая ₮,"Хотын төвд Метро моллын 6-р давхарт 36,6 м2 оффис зарна",+97699998136,37 м²,Банкны зээлээр авах боломжтой,Ашиглалтад орсон,47.9264199716145 106.915377110215
3,19,https://www.unegui.mn/adv/9237682_tasgan-tower/?p=3,"Чд tasgan tower 33,44м2 оффис","УБ — Чингэлтэй, Баянбүрд",Нийтэлсэн: Өчигдөр 11:35,9237682,5.5 сая ₮,"Ашиглалтанд орсон шинэ оффис зарна. 33,44м2",+97699998136,34 м²,Банкны зээлээр авах боломжтой,Ашиглалтад орсон,47.928945 106.906205
3,20,https://www.unegui.mn/adv/9350858_belmonte-towert-86m2-office-talbai-hudaldana/?p=3,Belmonte towert 86m2 office talbai,"УБ — Хан-Уул, Яармаг",Нийтэлсэн: Өчигдөр 11:25,9350858,"600 сая ₮
үнэ тохирно","📍Бэлмонте тауэрт үйлчилгээний талбай худалдана.
- 86.76м2
- 14/8 давхарт
- Гэрчилгээ бэлэн.
- 50% бартер сонсоно.
👌08.01 хүртэл түрээслэгчтэй байгаа. Гаргах боломжгүй.
📍Худалдах үнэ: 600сая₮",+97672004379,86 м²,Бартераар зарах боломжтой,Ашиглалтад орсон,47.872371 106.814446
3,21,https://www.unegui.mn/adv/9374596_world-mongolia-biznes-touert-uilchilgeenii-talbai-khudaldana/?p=3,World mongolia бизнес тауэрт оффис 52мк талбай,"УБ — Баянгол, Модны 2",Нийтэлсэн: Өчигдөр 11:20,9374596,223.6 сая ₮,"World Mongolia бизнес тоуэрт үйлчилгээний талбай худалдана
📍 52 м2 /13 давхарт/ Баруун харсан цонхтой
Байрлал: Хороолол модны 2 ын зам дагуу
Үнэ: 4,3 сая",+97695775544,52 м²,Бэлэн төлөлтөөр зарах боломжтой,Ашиглалтад орсон,47.9191504778285 106.890597618835
3,22,https://www.unegui.mn/adv/9079040_khotyn-tovd-metro-biznes-tsentrt-offis-khudaldana/?p=3,Хотын төвд метро бизнес цэнтрт оффис,"УБ — Сүхбаатар, Сүхбаатар, Хороо 6",Нийтэлсэн: Өчигдөр 11:11,9079040,"5.1 сая ₮
6.4 сая ₮ үнэ тохирно","Метромолл төвийн урд Metro Business Center-т 40.8м2 дотроо 00-той цэвэрхэн тохилог оффис худалдана.
Гал тогооны хэсэгтэй
Ариун цэврийн өрөөтэй",+97699108942,40 м² м²,Банкны зээлээр авах боломжтой,Ашиглалтад орсон,47.925535 106.917694
3,23,https://www.unegui.mn/adv/9208280_nisdeg-mashiny-khazhuud-tasgan-tower-t-74-16m2-shine-offis-khudaldana/?p=3,Нисдэг машины хажууд tasgan tower-т 74.16м2 оффис,"УБ — Чингэлтэй, Баянбүрд",Нийтэлсэн: Өчигдөр 11:08,9208280,"6.5 сая ₮
үнэ тохирно","Баянбүрдийн тойргоос баруун урагш Tasgan Tower-т 74.16м2 дээгүүр давхарын цонхны харууц, зохион байгуулалт сайтай шинэ оффис худалдана.
Дотроо 00-той, гал тогооны хэсэгтэй",+97699108942,74 м²,Хувь лизингээр авах боломжтой,Ашиглалтад орсон,47.928945 106.906205
3,24,https://www.unegui.mn/adv/9208267_tasgany-ovoony-tasgan-tower-t-39-14m2-offis-khudaldana/?p=3,Тасганы овооны tasgan tower-т 39.14м2 оффис,"УБ — Чингэлтэй, Баянбүрд",Нийтэлсэн: Өчигдөр 11:08,9208267,"6.5 сая ₮
үнэ тохирно","Баянбүрдийн тойргоос баруун урагш Нисдэг Машины хажууд 39.14м2 шинэ оффис худалдана.
Дээгүүр давхарт харууц гоё
Дотроо 00-той
Гал тогооны хэсэгтэй",+97699108942,39 м²,Бэлэн төлөлтөөр зарах боломжтой,Ашиглалтад орсон,47.928945 106.906205
3,25,https://www.unegui.mn/adv/9198051_khotyn-aaa-bus-tov-shuudangiin-khoino-bairlaltai-offis-talbai-khudaldana/?p=3,төв шуудангийн хойно байрлалтай оффис талбай,"УБ — Чингэлтэй, Чингэлтэй, Хороо 1",Нийтэлсэн: Өчигдөр 11:07,9198051,"6.5 сая ₮
үнэ тохирно","Хотын ААА бүс Төв шуудангийн хойно байрлалтай оффис талбай худалдана. Гэрчилгээ бэлэн
✅️ 4 зүгт харсан харууцтай",+97688113316,555 м²,Бартераар зарах боломжтой,Ашиглалтад орсон,47.911627 106.922441
3,26,https://www.unegui.mn/adv/9443955_8-sharga-khazhuud-arga-bileg-t-offis-khudaldana/?p=3,8 шарга арга билэгт оффис 41мк талбай,"УБ — Чингэлтэй, Урт цагаан",Нийтэлсэн: Өчигдөр 11:06,9443955,"150 сая ₮
үнэ тохирно",Ашигтай байрлалтай,+97688113316,41 м²,Бэлэн төлөлтөөр зарах боломжтой,Ашиглалтад орсон,47.9194651787068 106.904787349781
3,27,https://www.unegui.mn/adv/9160314_bissnes-tower-439mk/?p=3,Business tower 439мкв оффис,"УБ — Сүхбаатар, 220 мянгат",Нийтэлсэн: Өчигдөр 11:00,9160314,3.8 Тэрбум ₮,"📍хотын төв. Драмын театрын урд
""business tower"" -ийн давхарыг худалдана.
439мкв | 9 өрөөтэй |
🏦 банкны зээлээр авах боломжтой",+97688928495,439 м²,Банкны зээлээр авах боломжтой,Ашиглалтад орсон,47.914758 106.910243
3,28,https://www.unegui.mn/adv/9080440_duurgiin-khazhuud-143m2/?p=3,Чингэлтэй дүүргийн хажууд 143м² оффис,"УБ — Чингэлтэй, 50 мянгат",Нийтэлсэн: Өчигдөр 11:00,9080440,800 сая ₮,"Global business center
Зориулалт:
Үйлчилгээ
БАЙРЛАЛ: ЧД, 4-р хороо Чингэлтэй дүүргийн зүүн талд
Талбайн хэмжээ: 144м2
Ашиглалтанд орсон: 2010 он /Цутгамал караказан бүтээцтэй/
Байрлах давхар: 3 давхарт
Өрөөний тоо: 4 өрөөтэй
33,2м2
45,8м2
26,6м2
22м2
Бусад мэдээлэл
Чингэлтэй дүүрэг болон Дээд шүүх, АМГТГ гэх мэт төр, захиргааны байгуулалгууд төвлөрсөн бусэд байрлалтай
Одоо түрээсийн үйл ажиллагаа явуулдаг, бэлэн түрээслэгчидтэй
Өрөө хоорондын тусгаарлалтыг хүссэнээрээ өөрчлөх боломжтой
Мөн 1 байгууллага ашиглах бол үүдний хэсгийг хааж тусгаарлалт хийх боломжтой
Үүдэндээ машины зогсоолтой
Лифт болон харуул хамгаалалттай",+97688928495,143 м²,Банкны зээлээр авах боломжтой,Ашиглалтад орсон,47.919584 106.86488
3,29,https://www.unegui.mn/adv/9454937_baruun-4zam-gem-palace-d-63-1m2-offis-talbai/?p=3,Баруун 4зам gem palace-д 63.1м2 оффис талбай,"УБ — Баянгол, Баруун 4 зам",Нийтэлсэн: Өчигдөр 10:54,9454937,570 сая ₮,"📍Баруун 4 замын Gem palace-д 63,1мкв оффис, үйлчилгээний талбай худалдана.
✔️Оффис болон үйлчилгээний талбайгаар ашиглах боломжтой
✔️Урагш, зүүн харсан цонхтой
✔️ Бартер сонсоно",+97695905811,63 м²,Банкны зээлээр авах боломжтой,Ашиглалтад орсон,47.916677 106.897889
3,30,https://www.unegui.mn/adv/9454934_khud-19-khoroolol-sumber-tower-t-119m2-tokhizhilttoi-offisyn-talbai/?p=3,"Худ 19-р хороолол sumber tower-т 119м2, тохижилттой оффисын талбай","УБ — Хан-Уул, Хан-Уул, Хороо 19",Нийтэлсэн: Өчигдөр 10:50,9454934,7 сая ₮,"📍Худ 19-хороолол Sumber Tower-т 119м2, тохижилттой оффисын талбай худалдана
- 12 давхарт
- Урагш харсан цонхтой
- Хурлын заал, Захиралын өрөө шилэн хаалттай
- Дотроо 00-н өрөөтэй
Гэрчилгээ бэлэн
Бартертай: 7сая₮
Бэлэнд: 6.5",+97689116662,119 м²,Банкны зээлээр авах боломжтой,Ашиглалтад орсон,47.8958093902422 106.901444426107
3,31,https://www.unegui.mn/adv/9422716_sbd1-r-khoroo-parkplace-offist-129mkv/?p=3,"СБД, 1-р хороо Park place оффист 129 мкв","УБ — Сүхбаатар, Сүхбаатар, Хороо 1",Нийтэлсэн: Өчигдөр 10:24,9422716,"13 сая ₮
үнэ тохирно","Зарын гарчиг : Барилгын нэр, ҮХХийн байршлын товч мэдээлэл
Байршил: СБД, 1-р хороо
Талбай, Өрөөний тоо, зориулалт: үйлчилгээний талбай
Хэддүгээр байр/ блок: 24
Барилгын нийт давхар, хэдэн давхарт: 1
Цонхны харууц, цонхны тоо: Баруун болон хойшоо
Ашиглалтанд орох/орсон огноо: 2016
Төвийн шугам сүлжээнд холбогдсон эсэх: Холбогдсон
Өмнө нь ашиглаж байсан зориулалт болон одоо ашиглаж болохоор зориулалт: Худалдаа үйлчилгээ
ҮХХийн үнэ: 1мкв-ийн үнэ: 13сая
Нийт үнэ: 1,680,000,000
Төлбөрийн нөхцөл: Бэлэн
Барилгын тухай: Бүрэн цутгамал
Орчин тойрны мэдээлэл: Парк
Нэмэлт мэдээлэл: Зам дагуу байршилтай",+97688007474,129 м²,Банкны зээлээр авах боломжтой,Ашиглалтад орсон,47.912432 106.921754
